county,state,crimeRate,crimeRateBucket,year
Warren,KY,198.5300329,272,2018
Ventura,CA,198.1848932,272,2018
Walsh,ND,198.1268012,271,2018
Stoddard,MO,198.1195433,271,2018
Miami,KS,197.9594944,271,2018
Wilson,KS,197.693575,271,2018
Beaver,OK,197.6284585,271,2018
Linn,IA,197.120924,271,2018
Archuleta,CO,196.8181073,270,2018
Pinal,AZ,196.481315,270,2018
Mahaska,IA,196.2796092,270,2018
Grays Harbor,WA,195.5598075,270,2018
Washington,PA,195.4794771,270,2018
Ness,KS,195.2489424,270,2018
Mineral,NV,195.0585176,269,2018
Bremer,IA,194.9317739,269,2018
Gilchrist,FL,194.9087473,269,2018
Tuolumne,CA,194.8992093,269,2018
Otsego,MI,194.7863567,269,2018
Muskingum,OH,194.7648156,269,2018
Herkimer,NY,194.7616896,269,2018
Sussex,VA,194.7502117,268,2018
Logan,AR,194.7287383,268,2018
Cherokee,NC,194.7240797,268,2018
Northampton,PA,194.4688133,268,2018
Skagit,WA,194.383904,268,2018
Berrien,GA,194.2461151,268,2018
Austin,TX,194.1276389,267,2018
Clark,KY,193.7440332,267,2018
Cherokee,OK,193.6814045,267,2018
Guadalupe,TX,193.4587207,267,2018
Cleburne,AL,193.4106976,267,2018
Fannin,TX,193.1132832,267,2018
Braxton,WV,193.076817,266,2018
Cumberland,VA,193.06981,266,2018
Edgefield,SC,192.9187472,266,2018
Macon,GA,192.7332429,266,2018
Wright,IA,192.7227875,266,2018
Coosa,AL,192.6959075,266,2018
Pickens,GA,192.6717144,265,2018
Cooper,MO,192.6673089,265,2018
Ross,OH,192.5298421,265,2018
Juneau,WI,192.1121031,265,2018
Queen Anne's,MD,191.6853886,265,2018
Dodge,MN,191.6556096,265,2018
Refugio,TX,191.6495551,264,2018
Hamilton,KS,191.6443082,264,2018
Roscommon,MI,191.5549263,264,2018
Davidson,NC,191.5310244,264,2018
Dukes,MA,191.2378303,264,2018
Marion,MS,190.9854851,264,2018
Caribou,ID,190.9518214,263,2018
Rabun,GA,190.9454881,263,2018
Hillsdale,MI,190.8852303,263,2018
Calhoun,AR,190.8032818,263,2018
Redwood,MN,190.5487805,263,2018
Franklin,VT,190.4998551,263,2018
Howard,MD,190.4261606,262,2018
Columbia,AR,190.3658335,262,2018
Pierce,WI,190.3553299,262,2018
Cattaraugus,NY,190.1333469,262,2018
Accomack,VA,190.0567153,262,2018
Brown,SD,189.9385338,262,2018
Rains,TX,189.7876186,261,2018
Marin,CA,189.6541714,261,2018
Winnebago,WI,189.3347332,261,2018
Koochiching,MN,189.3078904,261,2018
Butte,ID,189.2505678,261,2018
Floyd,IN,188.8673207,261,2018
Falls,TX,188.6468873,260,2018
Lincoln,NE,188.6216749,260,2018
Sampson,NC,188.6204209,260,2018
Crane,TX,188.5606537,260,2018
Dawson,TX,188.26937,260,2018
Warren,NY,188.2547408,260,2018
Hettinger,ND,187.9699248,260,2018
Cass,MO,187.7962262,259,2018
Sawyer,WI,187.7308787,259,2018
Natrona,WY,187.7168933,259,2018
Okmulgee,OK,187.6362899,259,2018
Franklin,MO,187.5933056,259,2018
Wheatland,MT,187.4414246,259,2018
Moody,SD,187.3828857,258,2018
Lawrence,OH,187.3475782,258,2018
Haskell,TX,187.2340426,258,2018
Monroe,IA,187.2191712,258,2018
White,GA,187.0705472,258,2018
Churchill,NV,187.0091011,258,2018
Bonneville,ID,186.9471804,257,2018
Gallatin,MT,186.8665541,257,2018
Campbell,KY,186.8378248,257,2018
Marshall,AL,186.7876741,257,2018
Van Zandt,TX,186.7342467,257,2018
Erie,OH,186.7241742,257,2018
Blanco,TX,186.5149678,256,2018
Floyd,IA,186.4280388,256,2018
Coos,OR,186.2496387,256,2018
Menard,TX,186.2197393,256,2018
Gooding,ID,185.6763926,256,2018
McIntosh,OK,185.4291709,256,2018
Montcalm,MI,185.4052769,255,2018
Lafourche,LA,185.2976601,255,2018
Carroll,NH,185.2670583,255,2018
Placer,CA,185.130231,255,2018
Norfolk,MA,185.0823347,255,2018
Box Elder,UT,185.0612277,255,2018
Coryell,TX,185.0587988,254,2018
St. Tammany,LA,184.8695803,254,2018
Montgomery,MD,184.719434,254,2018
Sandusky,OH,184.6983261,254,2018
Taos,NM,184.6526411,254,2018
Mecklenburg,VA,184.560555,254,2018
Valdez-Cordova,AK,184.3695585,253,2018
Henry,GA,184.248418,253,2018
Cameron,PA,184.1997544,253,2018
Lee,NC,184.1834534,253,2018
Cherokee,IA,184.1774801,253,2018
Lincoln,CO,184.1620626,253,2018
Perquimans,NC,183.810014,252,2018
Stafford,KS,183.5283322,252,2018
Adams,NE,183.4862385,252,2018
Lampasas,TX,182.9690436,252,2018
Bee,TX,182.9324065,252,2018
Routt,CO,182.8775571,252,2018
Scott,AR,182.6484018,251,2018
Carroll,MD,182.6167912,251,2018
Beauregard,LA,182.4867974,251,2018
Whiteside,IL,182.4278541,251,2018
Ward,ND,182.3797617,251,2018
Sevier,UT,182.2367159,251,2018
Fairbanks North Star,AK,182.2055837,251,2018
Alpena,MI,182.1869307,250,2018
La Plata,CO,182.0433901,250,2018
Nassau,NY,182.0069726,250,2018
Union,IL,181.9939715,250,2018
Lake,OH,181.8521951,250,2018
Otero,CO,181.7890178,250,2018
Jefferson,NY,181.58388,249,2018
Lycoming,PA,181.5783613,249,2018
Mountrail,ND,181.3139932,249,2018
Walworth,SD,181.0282404,249,2018
Marshall,IL,181.0252613,249,2018
Mohave,AZ,180.7614638,249,2018
Menominee,MI,180.7406162,248,2018
Upson,GA,180.6820748,248,2018
Hamilton,TX,180.5054152,248,2018
Phillips,KS,180.5054152,248,2018
Clay,TN,180.0874711,248,2018
Morgan,GA,179.9673809,248,2018
Stanly,NC,179.7641626,247,2018
Rogers,OK,179.6864472,247,2018
Teton,WY,179.6299623,247,2018
Johnston,NC,179.2467143,247,2018
Burke,NC,179.2034906,247,2018
Macoupin,IL,179.1808874,247,2018
Cayuga,NY,178.6680423,246,2018
Kimble,TX,178.5315778,246,2018
Sevier,AR,178.5097317,246,2018
McIntosh,GA,178.4821875,246,2018
Alamosa,CO,178.4285978,246,2018
Gage,NE,178.3754116,246,2018
Webster,MO,178.2482312,245,2018
Douglas,MO,177.5804661,245,2018
Barbour,AL,177.2787709,245,2018
Henrico,VA,177.0183704,245,2018
Unicoi,TN,176.9715739,245,2018
Montrose,CO,176.8476899,245,2018
Shelby,AL,176.8047801,244,2018
Monmouth,NJ,176.5998806,244,2018
Staunton,VA,176.5913758,244,2018
Rutland,VT,176.5035796,244,2018
Cass,IA,176.4965436,244,2018
Delaware,OK,176.4265171,244,2018
La Salle,TX,176.4147103,243,2018
Neshoba,MS,176.2293693,243,2018
Henderson,NC,176.1913456,243,2018
Comanche,TX,176.1726492,243,2018
Taliaferro,GA,176.1597181,243,2018
Montgomery,KY,176.1403251,243,2018
Fulton,IL,176.0854014,242,2018
Davie,NC,175.6750253,242,2018
Fayette,IA,175.5926251,242,2018
Coleman,TX,175.5823481,242,2018
Dallas,MO,175.3855458,242,2018
Audrain,MO,175.3633919,242,2018
Washington,MO,174.7973939,242,2018
Noble,OK,174.7335314,241,2018
Grand Traverse,MI,174.4696456,241,2018
Kosciusko,IN,174.4417224,241,2018
Eaton,MI,174.4379223,241,2018
Hopkins,TX,174.3286939,241,2018
Palo Alto,IA,174.1970604,241,2018
Guernsey,OH,174.0841659,240,2018
Wheeler,TX,173.882803,240,2018
Millard,UT,173.748223,240,2018
Oneida,WI,173.7229959,240,2018
Columbia,WA,173.6111111,240,2018
Christian,MO,173.0552912,240,2018
Bulloch,GA,172.7188474,239,2018
Iowa,WI,172.638848,239,2018
Towner,ND,172.6370306,239,2018
Hall,GA,172.5745027,239,2018
Wise,VA,172.4605189,239,2018
Fayette,IL,172.2574796,239,2018
Jersey,IL,172.2538757,238,2018
Kandiyohi,MN,172.1292148,238,2018
Deaf Smith,TX,172.0811389,238,2018
Montgomery,PA,171.7185146,238,2018
White,IN,171.6668029,238,2018
Ottawa,MI,171.6165324,238,2018
Caldwell,KY,171.5667161,237,2018
Eagle,CO,171.5592833,237,2018
Washita,OK,171.2622024,237,2018
Burnet,TX,171.1430071,237,2018
Newport,RI,171.1227351,237,2018
Huntingdon,PA,170.7007485,237,2018
Charlotte,VA,170.6623324,236,2018
Harper,KS,170.6484642,236,2018
Monroe,WV,170.5851813,236,2018
Costilla,CO,170.5514497,236,2018
La Crosse,WI,170.5037142,236,2018
Montgomery,TX,170.4942731,236,2018
Stutsman,ND,170.4545455,235,2018
Beaver,UT,170.3050008,235,2018
Emmet,IA,170.0680272,235,2018
Brown,KS,170.0510153,235,2018
Sheboygan,WI,169.6803049,235,2018
Prairie,MT,169.6352841,235,2018
Halifax,VA,169.4867377,234,2018
Martin,TX,169.4277108,234,2018
Carter,TN,169.1722767,234,2018
Perry,IL,169.0501211,234,2018
Daviess,KY,169.0117901,234,2018
Boulder,CO,169.0060894,234,2018
Lincoln,MO,168.956554,233,2018
Olmsted,MN,168.8713763,233,2018
Columbia,NY,168.6936684,233,2018
Lavaca,TX,168.5307186,233,2018
Washington,UT,168.4709066,233,2018
Randolph,MO,168.40417,233,2018
Bartholomew,IN,168.369206,233,2018
Kennebec,ME,168.3668416,232,2018
Kenai Peninsula,AK,167.9878209,232,2018
Tazewell,VA,167.7890393,232,2018
Pocahontas,IA,167.7383282,232,2018
Stanley,SD,167.72895,232,2018
Will,IL,167.6847351,232,2018
Phillips,MT,167.5041876,231,2018
Virginia Beach,VA,167.4548864,231,2018
Duchesne,UT,167.4217057,231,2018
Forrest,MS,167.4041968,231,2018
Grainger,TN,167.3861334,231,2018
Oscoda,MI,167.0843776,231,2018
Orange,IN,166.8942497,230,2018
Medina,TX,166.6701829,230,2018
Stark,ND,166.5957748,230,2018
Middlesex,NJ,166.3612488,230,2018
Baylor,TX,166.0210293,230,2018
Lancaster,PA,165.9743202,230,2018
Tuscola,MI,165.8588725,229,2018
Karnes,TX,165.7715006,229,2018
Boyd,KY,165.6916091,229,2018
Plaquemines,LA,165.6050955,229,2018
Randolph,NC,165.5245937,229,2018
Coweta,GA,165.1899685,229,2018
Atchison,MO,165.1679207,228,2018
Northampton,VA,164.9484536,228,2018
Nottoway,VA,164.8386483,228,2018
Lyon,MN,164.7898929,228,2018
Perry,PA,164.6108599,228,2018
Alexandria,VA,164.5488005,228,2018
LaPorte,IN,164.4485582,227,2018
Carroll,MO,164.3475403,227,2018
McClain,OK,164.3340363,227,2018
Lake,CO,164.2485628,227,2018
Acadia,LA,163.9765931,227,2018
Marquette,MI,163.9586411,227,2018
Seneca,NY,163.8001638,226,2018
Madison,KY,163.5705106,226,2018
Franklin,GA,163.5694489,226,2018
Langlade,WI,163.4738186,226,2018
Jessamine,KY,163.4345166,226,2018
Fremont,WY,163.422606,226,2018
Miller,MO,163.3986928,225,2018
Chattooga,GA,163.0996897,225,2018
Texas,OK,163.0360944,225,2018
Kane,IL,162.8972411,225,2018
Bryan,GA,162.8615375,225,2018
Appling,GA,162.6898048,225,2018
Oswego,NY,162.5882062,224,2018
Montgomery,IN,162.4014459,224,2018
McDowell,NC,162.3629368,224,2018
Chester,PA,162.3261912,224,2018
Johnson,WY,162.2624015,224,2018
Searcy,AR,162.0341518,224,2018
Dubuque,IA,161.9695497,224,2018
Shelby,MO,161.8908855,223,2018
Gem,ID,161.8122977,223,2018
Okfuskee,OK,161.5900461,223,2018
Denton,TX,161.4985751,223,2018
Atascosa,TX,161.3827957,223,2018
Outagamie,WI,161.3573983,223,2018
Oktibbeha,MS,161.0831311,222,2018
Buchanan,VA,161.03742,222,2018
Jasper,IA,161.0218062,222,2018
Baraga,MI,161.0120759,222,2018
Beckham,OK,160.7649025,222,2018
Daviess,IN,160.4591601,222,2018
Nassau,FL,159.8203672,221,2018
Crow Wing,MN,159.7899,221,2018
Caldwell,NC,159.7755824,221,2018
Eau Claire,WI,159.7034642,221,2018
Delaware,IA,159.6897456,221,2018
Fairfield,OH,159.2025096,220,2018
Ritchie,WV,158.8404646,220,2018
Summit,UT,158.4991945,220,2018
Gloucester,NJ,158.4758755,220,2018
Lapeer,MI,158.39075,220,2018
Dade,MO,158.3531275,220,2018
Jackson,IA,158.2682391,219,2018
Piatt,IL,158.2182194,219,2018
Ontonagon,MI,158.1777918,219,2018
Steuben,NY,158.1348201,219,2018
Buckingham,VA,157.5630252,219,2018
Alger,MI,157.5299307,219,2018
Valley,MT,157.2739187,218,2018
Washington,OR,157.1182495,218,2018
Chippewa,MN,157.1156868,218,2018
Borden,TX,156.9858713,218,2018
Ferry,WA,156.9448077,218,2018
Lincoln,WI,156.8818854,218,2018
Chelan,WA,156.826693,217,2018
Madison,GA,156.8236091,217,2018
Foard,TX,156.6170713,217,2018
Bleckley,GA,156.6048078,217,2018
Mifflin,PA,156.5985928,217,2018
Long,GA,156.400385,217,2018
Iron,MI,156.3042723,216,2018
Fayette,OH,156.25,216,2018
Trinity,CA,156.1570494,216,2018
Liberty,FL,155.7072703,216,2018
Barry,MI,155.6762611,216,2018
Greenwood,KS,155.6662516,216,2018
Bolivar,MS,155.6580223,215,2018
Chatham,NC,155.6490115,215,2018
Westmoreland,PA,155.6132514,215,2018
Fisher,TX,155.6016598,215,2018
Bennington,VT,155.4870564,215,2018
West Feliciana,LA,155.4001554,215,2018
Pitkin,CO,155.3599171,215,2018
Nez Perce,ID,155.3300764,214,2018
Rutherford,NC,155.3258857,214,2018
Rockland,NY,155.1870815,214,2018
Arenac,MI,154.9686834,214,2018
Talbot,GA,154.8946716,214,2018
Meagher,MT,154.8786784,214,2018
Summers,WV,154.8330015,213,2018
Genesee,NY,154.7414808,213,2018
Ulster,NY,154.697842,213,2018
Johnston,OK,154.6860783,213,2018
Prowers,CO,154.5846554,213,2018
Rawlins,KS,154.4998069,213,2018
Hall,TX,154.3686323,212,2018
Haines,AK,154.3209877,212,2018
Grady,GA,154.2843579,212,2018
Antrim,MI,154.0436457,212,2018
Dixon,NE,153.8198599,212,2018
Monona,IA,153.4919417,212,2018
Hardin,TX,153.382536,211,2018
Twiggs,GA,153.2838109,211,2018
Clarion,PA,153.2371345,211,2018
Houston,TX,152.7650474,211,2018
Delta,TX,152.7300496,211,2018
Rio Grande,CO,152.5036008,211,2018
Oceana,MI,152.4099829,210,2018
Moniteau,MO,152.4003048,210,2018
Bertie,NC,152.3790798,210,2018
Santa Rosa,FL,152.0832299,210,2018
Limestone,AL,151.9500253,210,2018
Orange,NC,151.7612859,210,2018
Currituck,NC,151.6642072,209,2018
Spink,SD,151.2859304,209,2018
Sullivan,NH,151.2190583,209,2018
Lake,IL,151.0627736,209,2018
Union,IA,150.9973774,209,2018
DeSoto,MS,150.9747979,209,2018
Burlington,NJ,150.8302317,208,2018
Lincoln,ID,150.5174036,208,2018
Montgomery,MO,150.4387798,208,2018
Paulding,GA,150.3912896,208,2018
McLeod,MN,150.3424467,208,2018
Kerr,TX,150.1411327,208,2018
Jay,IN,150.0234412,207,2018
Marshall,KS,149.970006,207,2018
Latah,ID,149.692736,207,2018
Jackson,KS,149.6333982,207,2018
Johnson,KS,149.2239824,207,2018
Orleans,NY,149.1653842,207,2018
Simpson,MS,149.0909091,206,2018
Jackson,GA,149.0727999,206,2018
Grant,IN,149.0032694,206,2018
Southampton,VA,148.940865,206,2018
Judith Basin,MT,148.8095238,206,2018
McPherson,KS,148.8044912,206,2018
Pennington,MN,148.7462813,206,2018
Culpeper,VA,148.4352451,205,2018
Concho,TX,148.40465,205,2018
Shelby,OH,148.3981135,205,2018
Union,OR,148.1365975,205,2018
Bingham,ID,147.9355266,205,2018
Dickinson,KS,147.8912744,205,2018
Brazoria,TX,147.7704229,204,2018
Todd,MN,147.6499057,204,2018
Gasconade,MO,147.6410979,204,2018
Collin,TX,147.640674,204,2018
Marion,IA,147.3595573,204,2018
Pend Oreille,WA,147.3325062,204,2018
Young,TX,147.2111662,203,2018
Iowa,IA,146.9687691,203,2018
Grant,WI,146.8601304,203,2018
Prince William,VA,146.8375211,203,2018
Perry,MO,146.8120805,203,2018
Jefferson,PA,146.7775653,203,2018
Chittenden,VT,146.6946682,202,2018
Washburn,WI,146.627566,202,2018
Brunswick,NC,146.5728831,202,2018
Jackson,CO,146.5201465,202,2018
Columbia,WI,146.505922,202,2018
Fulton,AR,146.2938882,202,2018
Wise,TX,146.047687,201,2018
Bradford,PA,146.0299121,201,2018
Columbia,OR,145.9143969,201,2018
Transylvania,NC,145.8833541,201,2018
Greer,OK,145.8434614,201,2018
Gibson,IN,145.7812686,201,2018
Cassia,ID,145.7288586,200,2018
Charlevoix,MI,145.4322783,200,2018
Smyth,VA,145.3304688,200,2018
Madison,TX,145.1273492,200,2018
Logan,KY,145.1108796,200,2018
Colfax,NM,145.1046281,200,2018
Grundy,MO,144.8575567,199,2018
Sabine,TX,144.7736705,199,2018
Mason,KY,144.6926728,199,2018
Dallas,IA,144.6925952,199,2018
Monroe,GA,144.5300919,199,2018
San Juan,CO,144.5086705,199,2018
Caledonia,VT,144.4298232,198,2018
Hot Springs,WY,144.4192284,198,2018
Jefferson Davis,LA,143.7653749,198,2018
Erath,TX,143.7288819,198,2018
York,ME,143.4079957,198,2018
Umatilla,OR,143.3785193,198,2018
Choctaw,MS,143.3520487,197,2018
Williamson,TX,143.0955343,197,2018
Greensville,VA,143.025408,197,2018
Ellis,TX,142.9707134,197,2018
Potter,PA,142.8816369,197,2018
Morgan,WV,142.8734713,197,2018
Story,IA,142.847867,197,2018
Jo Daviess,IL,142.8125139,196,2018
Benton,MN,142.8061407,196,2018
Lemhi,ID,142.6348548,196,2018
Stafford,VA,142.5563646,196,2018
Power,ID,142.5055059,196,2018
Pontotoc,MS,142.4086481,196,2018
Island,WA,142.130176,195,2018
Goodhue,MN,142.0454545,195,2018
Sumter,FL,141.9817666,195,2018
Saline,MO,141.9232754,195,2018
Wabaunsee,KS,141.8238548,195,2018
Louisa,IA,141.8188264,195,2018
Rock,NE,141.7434444,194,2018
Hopkins,KY,141.5276408,194,2018
Wasco,OR,141.3039212,194,2018
Androscoggin,ME,141.2586893,194,2018
Morrow,OR,141.1432604,194,2018
Johnson,MO,141.097999,194,2018
Suffolk,NY,141.0913106,193,2018
Fulton,KY,140.9553641,193,2018
Habersham,GA,140.8775982,193,2018
Chautauqua,KS,140.7657658,193,2018
Charles Mix,SD,140.6774159,193,2018
Stephens,TX,140.586136,193,2018
Gratiot,MI,140.5833016,192,2018
Bailey,TX,140.5678943,192,2018
Kiowa,CO,140.5481377,192,2018
Harrison,KY,140.4039313,192,2018
Franklin,PA,140.0532597,192,2018
Clearwater,ID,139.9090591,192,2018
Orleans,VT,139.8652876,191,2018
Bell,KY,139.8601399,191,2018
Boone,KY,139.8241751,191,2018
Burleson,TX,139.7868251,191,2018
Aitkin,MN,139.7535256,191,2018
Scioto,OH,139.4700139,191,2018
St. John the Baptist,LA,139.3935239,190,2018
Sauk,WI,139.3242773,190,2018
Towns,GA,139.2628354,190,2018
Latimer,OK,139.2111369,190,2018
Lee,VA,138.9716101,190,2018
Graves,KY,138.8480948,190,2018
Woodford,KY,138.4767557,189,2018
Wayne,NY,138.4187817,189,2018
Archer,TX,138.2329225,189,2018
St. Charles,MO,138.1544599,189,2018
Bureau,IL,138.0079868,189,2018
Anoka,MN,137.8359752,189,2018
Val Verde,TX,137.7948707,188,2018
Hardin,IA,137.6067886,188,2018
Ontario,NY,137.4847621,188,2018
Isle of Wight,VA,137.4242764,188,2018
Allegany,NY,137.1884679,188,2018
Cheshire,NH,137.0578253,188,2018
Lorain,OH,137.0419414,188,2018
Delaware,NY,136.9804375,187,2018
Benton,IN,136.8769248,187,2018
Clark,KS,136.7989056,187,2018
Cass,MI,136.7751878,187,2018
Greene,NC,136.5862849,187,2018
Idaho,ID,136.5103003,187,2018
Manitowoc,WI,136.3850522,186,2018
Coal,OK,136.3558889,186,2018
Red River,TX,136.3271852,186,2018
Hale,AL,136.3105284,186,2018
Calhoun,FL,136.2212233,186,2018
Bollinger,MO,136.1088871,186,2018
Reeves,TX,136.0544218,185,2018
Charlton,GA,135.7978121,185,2018
Baca,CO,135.7957632,185,2018
Arlington,VA,135.6122113,185,2018
Darke,OH,135.558271,185,2018
Avery,NC,135.4937052,185,2018
Rice,MN,135.2826331,184,2018
Clay,MN,135.1774616,184,2018
Douglas,OR,134.6549467,184,2018
Pike,IN,134.0376882,184,2018
Goliad,TX,133.9584729,184,2018
Walthall,MS,133.949501,184,2018
Dunn,WI,133.7201396,183,2018
Roger Mills,OK,133.5826877,183,2018
Washington,ME,133.5818577,183,2018
Lamar,AL,133.4644563,183,2018
Love,OK,133.4428249,183,2018
Ohio,KY,133.4000334,183,2018
Montague,TX,133.3128237,182,2018
Sitka City,AK,133.037694,182,2018
Otsego,NY,132.9377624,182,2018
Trigg,KY,132.9322046,182,2018
Cumberland,ME,132.7700241,182,2018
Knox,TX,132.7316167,182,2018
Ionia,MI,132.6611833,181,2018
Carlton,MN,132.5437112,181,2018
Lawrence,SD,132.4769169,181,2018
Alcona,MI,132.3501607,181,2018
Itawamba,MS,132.2864214,181,2018
Vermillion,IN,132.2584708,181,2018
Rio Blanco,CO,132.2168356,180,2018
McCulloch,TX,132.0528211,180,2018
Trinity,TX,132.0086153,180,2018
Sanders,MT,132.0073924,180,2018
Somerset,PA,131.9916362,180,2018
Rusk,WI,131.9902744,180,2018
Lincoln,NC,131.6779533,179,2018
Williamsburg,VA,131.5270288,179,2018
Chippewa,WI,131.4705696,179,2018
Holt,MO,131.3485114,179,2018
Osborne,KS,130.9586171,179,2018
Cortland,NY,130.6762496,179,2018
Griggs,ND,130.6620209,179,2018
Clinton,MI,130.3118362,178,2018
Clark,MO,130.2460203,178,2018
Manassas Park,VA,130.0390117,178,2018
Watauga,NC,129.8403727,178,2018
Ramsey,ND,129.8251688,178,2018
Washington,VT,129.8066387,178,2018
Lee,AR,129.8052921,177,2018
Moffat,CO,129.7412806,177,2018
Williamson,TN,129.7127717,177,2018
Merrimack,NH,129.384606,177,2018
Highland,OH,129.333241,177,2018
Lawrence,AR,129.3280818,177,2018
Nelson,ND,129.2407108,176,2018
Tucker,WV,129.1618829,176,2018
Summit,CO,129.1493595,176,2018
Calumet,WI,128.9880485,176,2018
Shelby,KY,128.9126108,176,2018
Pondera,MT,128.8037353,176,2018
Campbell,WY,128.6947858,175,2018
Hood,TX,128.5322748,175,2018
Dawson,NE,128.0621308,175,2018
Venango,PA,127.9982192,175,2018
Nemaha,KS,127.9401634,175,2018
Franklin,ME,127.889818,175,2018
Huntington,IN,127.7486342,174,2018
Susquehanna,PA,127.7018399,174,2018
Lewis,WV,127.6440554,174,2018
Wallace,KS,127.4697259,174,2018
Calloway,KY,127.4663409,174,2018
Frio,TX,127.3180183,174,2018
Columbia,PA,127.2512239,173,2018
Prince Edward,VA,127.1818262,173,2018
Calvert,MD,127.0942929,173,2018
San Juan,UT,126.8950778,173,2018
Howard,MO,126.7427123,173,2018
Emmet,MI,126.7350634,173,2018
Clinton,IL,126.6256892,172,2018
Wheeler,GA,126.4382349,172,2018
Yamhill,OR,126.0858774,172,2018
Ida,IA,126.0327685,172,2018
Chesterfield,VA,126.0126013,172,2018
Page,VA,125.9392973,172,2018
Somerset,ME,125.7107492,171,2018
Decatur,IN,125.5851125,171,2018
Bayfield,WI,125.3628926,171,2018
Big Horn,WY,125.0625313,171,2018
Randolph,GA,125.052105,171,2018
Las Animas,CO,124.6019659,171,2018
Iberia,LA,124.5296299,170,2018
Huron,MI,124.1310824,170,2018
Irion,TX,124.0694789,170,2018
Sullivan,MO,124.0694789,170,2018
Park,CO,124.0617828,170,2018
Dewey,OK,123.8645747,170,2018
York,VA,123.7380978,170,2018
Pike,PA,123.6945804,169,2018
Kent,RI,123.6101433,169,2018
Jackson,TX,123.3637174,169,2018
Kendall,IL,123.1692194,169,2018
Wood,TX,122.9140075,169,2018
Caroline,VA,122.8752816,169,2018
Fulton,PA,122.6993865,168,2018
Clinton,PA,122.6410372,168,2018
Christian,IL,122.4561199,168,2018
Henry,IL,122.3425592,168,2018
Yoakum,TX,122.1896383,168,2018
Garfield,CO,122.159785,168,2018
Marshall,KY,122.1589996,167,2018
Washington,NY,122.0420649,167,2018
Wilkin,MN,122.0070154,167,2018
Morris,KS,121.9299774,167,2018
Jefferson,WI,121.8805098,167,2018
Marathon,WI,121.8467537,167,2018
Tyrrell,NC,121.6841081,166,2018
Montgomery,VA,121.6127725,166,2018
Grafton,NH,121.6124246,166,2018
Midland,MI,121.5457763,166,2018
Essex,NY,121.2527733,166,2018
Livingston,MO,121.0409522,166,2018
Louisa,VA,120.7836206,165,2018
Wyoming,NY,120.3919963,165,2018
Nodaway,MO,120.3731568,165,2018
Lincoln,ME,120.2769303,165,2018
Wayne,PA,120.2762474,165,2018
Whitley,KY,120.2259129,165,2018
Washington,VA,120.2032528,164,2018
Ballard,KY,120.0192031,164,2018
Evans,GA,120.0036924,164,2018
Ellis,OK,119.9040767,164,2018
Patrick,VA,119.7735192,164,2018
Alfalfa,OK,119.7195143,164,2018
Baxter,AR,119.6376688,163,2018
Sublette,WY,119.510009,163,2018
Dakota,NE,119.3488328,163,2018
Worth,IA,119.3475666,163,2018
Hood River,OR,119.0738699,163,2018
Grant,WV,119.057743,163,2018
Clay,WV,118.9961056,162,2018
Pulaski,KY,118.9228097,162,2018
Clarke,VA,118.4834123,162,2018
Callahan,TX,118.2994455,162,2018
Minidoka,ID,118.2732111,162,2018
Niobrara,WY,118.0637544,162,2018
Rockingham,NH,118.0073144,161,2018
Seminole,OK,117.9894596,161,2018
Hand,SD,117.959304,161,2018
Schley,GA,117.9013559,161,2018
Linn,OR,117.8798468,161,2018
Camden,NC,117.7971925,161,2018
Augusta,VA,117.7075441,161,2018
Campbell,VA,117.6790079,160,2018
Albany,WY,117.5778954,160,2018
Walworth,WI,117.5384914,160,2018
Oconee,GA,117.5260761,160,2018
Dakota,MN,117.5004712,160,2018
Wetzel,WV,117.2549988,160,2018
Major,OK,117.1417415,159,2018
Shenandoah,VA,117.1399119,159,2018
Bullitt,KY,117.1051604,159,2018
Winston,MS,117.0960187,159,2018
Pacific,WA,117.0845936,159,2018
Meeker,MN,116.7870583,159,2018
Custer,CO,116.6861144,158,2018
Wilkinson,GA,116.6242578,158,2018
Greene,OH,116.4187152,158,2018
Starke,IN,116.3943613,158,2018
Freeborn,MN,116.3241567,158,2018
Miami,IN,116.2147205,158,2018
Jefferson,WV,116.2093948,157,2018
Barren,KY,116.2061031,157,2018
Hancock,OH,116.1363546,157,2018
Fremont,ID,116.0362033,157,2018
Nobles,MN,115.6497201,157,2018
Sherman,OR,115.5401502,157,2018
Hardin,KY,115.5364125,156,2018
Chickasaw,MS,115.5334758,156,2018
Skamania,WA,115.3095618,156,2018
Waseca,MN,115.1953084,156,2018
Craig,VA,115.1631478,156,2018
Chenango,NY,115.1445367,156,2018
Montgomery,IA,115.1189563,155,2018
Klickitat,WA,115.0196492,155,2018
Bourbon,KY,115.0115012,155,2018
Cerro Gordo,IA,114.7446931,155,2018
Marshall,IN,114.6277781,155,2018
Parker,TX,114.4805548,155,2018
Harrison,MO,114.4033863,154,2018
Mason,WV,114.2815011,154,2018
Montgomery,NY,114.2353248,154,2018
Lincoln,AR,114.0332122,154,2018
Franklin,IA,113.7656428,154,2018
Schuyler,NY,113.75948,154,2018
Oxford,ME,113.4835973,153,2018
Santa Cruz,AZ,113.3253507,153,2018
Harris,GA,113.278021,153,2018
Butler,PA,113.2221959,153,2018
Tioga,PA,113.0395874,153,2018
Stevens,MN,112.9943503,153,2018
Missaukee,MI,112.9493057,152,2018
Jefferson,MT,112.9256428,152,2018
New Kent,VA,112.7800277,152,2018
Faribault,MN,112.747516,152,2018
